prob_pred,prob_true
0.053356184646792836,0.0
0.15955291352430404,0.3333333333333333
0.26417547008124415,0.0
0.41461937009958955,0.16666666666666666
0.525456122239914,0.6666666666666666
0.6266757125703147,1.0
0.7502066864355325,0.3333333333333333
0.8438375773185395,1.0
0.8822002846465851,1.0
0.9259360520731498,1.0
